id,from_id,from_circuit,to_id,to_circuit,distance_km,transport_mode,needs_air,truck_distance_km,truck_viable,truck_emissions,air_emissions
83,2,Budapest,37,Yas Marina,4030.081639199767,,1,,,,1692634.288463902
84,2,Budapest,38,Mugello,728.511539831987,,0,982.36,1.0,41259.12,305974.84672943456
85,2,Budapest,39,Cape Town,9062.415901545372,,1,,0.0,,3806214.678649056
86,2,Budapest,40,Seoul,8151.363795657324,,1,,0.0,,3423572.794176076
87,2,Budapest,41,Buenos Aires,11950.618753546687,,1,,,,5019259.876489609
88,2,Budapest,42,Chicago,7750.120530187946,,1,,,,3255050.6226789374
89,2,Budapest,43,Auckland,17686.888084951035,,1,,,,7428492.995679434
90,2,Budapest,44,Riyadh,3503.81389566239,,1,,,,1471601.8361782038
91,2,Budapest,45,Lagos,4807.590289426947,,1,,0.0,,2019187.9215593177
92,2,Budapest,46,Oslo,1478.197807757701,,0,2125.18,1.0,89257.56,620843.0792582344
93,2,Budapest,47,Kuala Terengganu,9112.50449358817,,1,,,,3827251.8873070315
94,2,Budapest,48,Vancouver,8652.972130449707,,1,,,,3634248.294788877
95,3,Monza,1,Silverstone,1039.4517975036154,,1,,,,436569.7549515185
96,3,Monza,2,Budapest,791.5906809616687,,0,1015.8,1.0,42663.6,332468.0860039009
97,3,Monza,4,São Paulo,9554.69332938544,,1,,,,4012971.198341885
98,3,Monza,5,Sakhir,4242.719887464692,,1,,,,1781942.3527351706
99,3,Monza,6,Melbourne,16288.057544485511,,1,,,,6840984.168683915
100,3,Monza,7,Suzuka,9620.308943408496,,1,,,,4040529.7562315688
101,3,Monza,8,Shanghai,9057.99073231066,,1,,,,3804356.1075704773
102,3,Monza,9,Kuala Lumpur,9979.093458192723,,1,,,,4191219.252440944
103,3,Monza,10,Catalunya,722.0104664335023,,0,997.69,1.0,41902.98,303244.3959020709
104,3,Monza,11,Spielberg,456.51391912782265,,0,657.56,1.0,27617.52,191735.8460336855
105,3,Monza,12,Montreal,6134.5957370055,,1,,,,2576530.2095423103
106,3,Monza,13,Hockenheim,416.2588533852211,,0,578.24,1.0,24286.08,174828.71842179287
107,3,Monza,14,Marina Bay,10261.009678993587,,1,,,,4309624.0651773065
108,3,Monza,15,Austin,8837.104286111475,,1,,,,3711583.8001668192
109,3,Monza,16,Imola,238.0891095162533,,0,273.72,1.0,11496.24,99997.42599682638
110,3,Monza,17,Mexico City,9819.601728133317,,1,,,,4124232.7258159933
111,3,Monza,18,Baku,3314.418444175227,,1,,,,1392055.7465535952
112,3,Monza,19,Istanbul,1704.1727959885131,,1,,,,715752.5743151755
113,3,Monza,20,Magny Cours,490.40804554794965,,0,707.65,1.0,29721.3,205971.37913013887
114,3,Monza,21,Spa-Francorchamps,589.8538853316072,,0,792.69,1.0,33292.98,247738.63183927504
115,3,Monza,22,Sochi,2429.9226558030105,,0,4533.5,1.0,190407.0,1020567.5154372643
116,3,Monza,23,Indianapolis,7345.695115647774,,1,,,,3085191.948572065
117,3,Monza,24,Jeddah,3797.5428929467594,,1,,,,1594968.0150376388
118,3,Monza,25,Zandvoort,828.2894252294848,,0,1115.15,1.0,46836.3,347881.5585963836
119,3,Monza,26,Valencia,1042.2160289112353,,0,1364.34,1.0,57302.28,437730.7321427188
120,3,Monza,27,Le Castellet,381.97005032259784,,0,533.14,1.0,22391.88,160427.4211354911
121,3,Monza,28,Lusail,4353.253825935767,,1,,,,1828366.606893022
122,3,Monza,29,Yeongam County,9080.468115994992,,1,,0.0,,3813796.6087178965
123,3,Monza,30,Miami,7945.183933238501,,1,,,,3336977.2519601705
124,3,Monza,31,Uttar Pradesh,6163.400660091261,,1,,,,2588628.2772383294
125,3,Monza,32,Monte Carlo,255.6865791711729,,0,334.95,1.0,14067.9,107388.36325189262
126,3,Monza,33,Las Vegas,9352.7482617024,,1,,,,3928154.269915008
127,3,Monza,34,Portimão,1754.4686925298902,,0,2271.15,1.0,95388.3,736876.8508625538
128,3,Monza,35,Oyama,9690.28100370649,,1,,,,4069918.021556726
129,3,Monza,36,Nürburgring,552.7659450382539,,0,747.49,1.0,31394.58,232161.69691606663
130,3,Monza,37,Yas Marina,4665.47098278583,,1,,,,1959497.8127700484
131,3,Monza,38,Mugello,244.1049422344272,,0,301.15,1.0,12648.3,102524.07573845942
132,3,Monza,39,Cape Town,8891.470754966786,,1,,0.0,,3734417.71708605
133,3,Monza,40,Seoul,8867.295830306046,,1,,0.0,,3724264.248728539
134,3,Monza,41,Buenos Aires,11206.254406799011,,1,,,,4706626.850855584
135,3,Monza,42,Chicago,7285.277279467926,,1,,,,3059816.4573765285
136,3,Monza,43,Auckland,18462.26012652611,,1,,,,7754149.253140966
137,3,Monza,44,Riyadh,4061.350502390734,,1,,,,1705767.2110041084
138,3,Monza,45,Lagos,4383.828587228811,,1,,0.0,,1841208.0066361004
139,3,Monza,46,Oslo,1592.877051576488,,0,2027.53,1.0,85156.26,669008.361662125
140,3,Monza,47,Kuala Terengganu,9883.340456981316,,1,,,,4151002.991932153
141,3,Monza,48,Vancouver,8502.8633528859,,1,,,,3571202.608212078
142,4,São Paulo,1,Silverstone,9522.765184593849,,1,,,,3999561.3775294167
143,4,São Paulo,2,Budapest,10294.506881405303,,1,,,,4323692.890190228
144,4,São Paulo,3,Monza,9554.69332938544,,1,,,,4012971.198341885
145,4,São Paulo,5,Sakhir,11813.578604569931,,1,,,,4961703.01391937
146,4,São Paulo,6,Melbourne,13062.910868716239,,1,,,,5486422.56486082
147,4,São Paulo,7,Suzuka,18737.387598574023,,1,,,,7869702.79140109
148,4,São Paulo,8,Shanghai,18553.906605778575,,1,,,,7792640.774427002
149,4,São Paulo,9,Kuala Lumpur,15901.039785490371,,1,,,,6678436.709905956
150,4,São Paulo,10,Catalunya,8834.852731561175,,1,,,,3710638.1472556936
151,4,São Paulo,11,Spielberg,9994.66062512113,,1,,,,4197757.462550874
152,4,São Paulo,12,Montreal,8159.666459741226,,1,,,,3427059.9130913154
153,4,São Paulo,13,Hockenheim,9783.805107827058,,1,,,,4109198.1452873643
154,4,São Paulo,14,Marina Bay,15982.631536076078,,1,,,,6712705.245151953
155,4,São Paulo,15,Austin,8085.170435843661,,1,,,,3395771.5830543377
156,4,São Paulo,16,Imola,9612.464690965093,,1,,,,4037235.1702053393
157,4,São Paulo,17,Mexico City,7430.971653927606,,1,,,,3121008.0946495943
158,4,São Paulo,18,Baku,12217.817346914202,,1,,,,5131483.285703965
159,4,São Paulo,19,Istanbul,10629.12548724337,,1,,,,4464232.704642215
160,4,São Paulo,20,Magny Cours,9304.0019716795,,1,,,,3907680.8281053896
161,4,São Paulo,21,Spa-Francorchamps,9728.940821056882,,1,,,,4086155.1448438903
162,4,São Paulo,22,Sochi,11534.970737294849,,1,,,,4844687.709663836
163,4,São Paulo,23,Indianapolis,8164.425648239742,,1,,,,3429058.7722606915
164,4,São Paulo,24,Jeddah,10555.616344443382,,1,,,,4433358.864666221
165,4,São Paulo,25,Zandvoort,9807.529405970177,,1,,,,4119162.3505074745
166,4,São Paulo,26,Valencia,8513.749533492655,,1,,,,3575774.804066915
167,4,São Paulo,27,Le Castellet,9172.916877203515,,1,,,,3852625.088425476
168,4,São Paulo,28,Lusail,11883.64602224478,,1,,,,4991131.329342808
169,4,São Paulo,29,Yeongam County,18619.523899273332,,1,,0.0,,7820200.0376948
170,4,São Paulo,30,Miami,6596.156673998507,,1,,,,2770385.803079373
171,4,São Paulo,31,Uttar Pradesh,14467.39348915929,,1,,,,6076305.265446902
172,4,São Paulo,32,Monte Carlo,9306.368230518654,,1,,,,3908674.656817835
173,4,São Paulo,33,Las Vegas,9788.539872738023,,1,,,,4111186.74654997
174,4,São Paulo,34,Portimão,7860.023082513761,,1,,,,3301209.6946557797
175,4,São Paulo,35,Oyama,18608.856203841882,,1,,,,7815719.605613591
176,4,São Paulo,36,Nürburgring,9771.960367455273,,1,,,,4104223.3543312144
177,4,São Paulo,37,Yas Marina,12149.075256185264,,1,,,,5102611.607597811
178,4,São Paulo,38,Mugello,9566.953399444506,,1,,,,4018120.4277666924
179,4,São Paulo,39,Cape Town,6343.266549867653,,1,,0.0,,2664171.950944415
180,4,São Paulo,40,Seoul,18360.30792871562,,1,,0.0,,7711329.33006056
181,4,São Paulo,41,Buenos Aires,1657.5080874841706,,0,2191.13,1.0,92027.46,696153.3967433517
182,4,São Paulo,42,Chicago,8419.336014383558,,1,,,,3536121.1260410943
183,4,São Paulo,43,Auckland,12002.250170477615,,1,,,,5040945.071600598
184,4,São Paulo,44,Riyadh,11401.389194799882,,1,,,,4788583.46181595
185,4,São Paulo,45,Lagos,6387.584891122408,,1,,0.0,,2682785.6542714112
186,4,São Paulo,46,Oslo,10651.43270033228,,1,,,,4473601.734139558
187,4,São Paulo,47,Kuala Terengganu,16195.492325536472,,1,,,,6802106.776725319
188,4,São Paulo,48,Vancouver,11060.08931153787,,1,,,,4645237.510845905
189,5,Sakhir,1,Silverstone,5158.071082446962,,1,,,,2166389.854627724
190,5,Sakhir,2,Budapest,3628.9835012937942,,1,,,,1524173.0705433937
191,5,Sakhir,3,Monza,4242.719887464692,,1,,,,1781942.3527351706
192,5,Sakhir,4,São Paulo,11813.578604569931,,1,,,,4961703.01391937
193,5,Sakhir,6,Melbourne,12112.617739660875,,1,,,,5087299.450657567
194,5,Sakhir,7,Suzuka,8054.410983471301,,1,,,,3382852.6130579463
195,5,Sakhir,8,Shanghai,6804.787455387189,,1,,0.0,,2858010.7312626196
196,5,Sakhir,9,Kuala Lumpur,6040.7507473382175,,1,,,,2537115.3138820515
197,5,Sakhir,10,Catalunya,4710.924349220891,,1,,,,1978588.2266727742
198,5,Sakhir,11,Spielberg,3910.812742339578,,1,,,,1642541.3517826227
199,5,Sakhir,12,Montreal,10258.952648985813,,1,,,,4308760.112574042
200,5,Sakhir,13,Hockenheim,4424.006873256116,,1,,,,1858082.8867675688
201,5,Sakhir,14,Marina Bay,6327.2327270709175,,1,,,,2657437.7453697855
202,5,Sakhir,15,Austin,12908.757913255104,,1,,,,5421678.323567144
203,5,Sakhir,16,Imola,4018.262778933791,,1,,,,1687670.3671521922
204,5,Sakhir,17,Mexico City,13990.115650794063,,1,,,,5875848.5733335065
205,5,Sakhir,18,Baku,1595.6935625888784,,0,2259.59,1.0,94902.78,670191.2962873289
206,5,Sakhir,19,Istanbul,2553.2261438951555,,0,3237.52,1.0,135975.84,1072354.9804359651
207,5,Sakhir,20,Magny Cours,4732.831045583315,,1,,,,1987789.0391449924
208,5,Sakhir,21,Spa-Francorchamps,4640.406025074808,,1,,,,1948970.5305314192
209,5,Sakhir,22,Sochi,2154.94853673541,,1,,,,905078.3854288721
210,5,Sakhir,23,Indianapolis,11433.246477187073,,1,,,,4801963.52041857
211,5,Sakhir,24,Jeddah,1258.4298384382535,,0,1436.64,1.0,60338.88,528540.5321440664
212,5,Sakhir,25,Zandvoort,4805.047899338815,,1,,,,2018120.1177223024
213,5,Sakhir,26,Valencia,4914.067239258209,,1,,,,2063908.240488448
214,5,Sakhir,27,Le Castellet,4450.597611672801,,1,,,,1869250.9969025764
215,5,Sakhir,28,Lusail,112.02356164228146,,0,403.65,1.0,16953.3,47049.89588975821
216,5,Sakhir,29,Yeongam County,7176.599236074994,,1,,0.0,,3014171.679151498
217,5,Sakhir,30,Miami,12185.612756189148,,1,,,,5117957.357599443
218,5,Sakhir,31,Uttar Pradesh,2679.7124834394085,,0,7797.91,1.0,327512.22,1125479.2430445517
219,5,Sakhir,32,Monte Carlo,4332.641103389435,,1,,,,1819709.2634235625
220,5,Sakhir,33,Las Vegas,12936.575909544623,,1,,,,5433361.882008742
221,5,Sakhir,34,Portimão,5644.566315207267,,1,,,,2370717.852387052
222,5,Sakhir,35,Oyama,8237.332512931924,,1,,,,3459679.655431408
223,5,Sakhir,36,Nürburgring,4571.313498125618,,1,,,,1919951.6692127597
224,5,Sakhir,37,Yas Marina,446.8416327901736,,0,751.11,1.0,31546.62,187673.48577187292
225,5,Sakhir,38,Mugello,4033.3074356636976,,1,,,,1693989.1229787532
226,5,Sakhir,39,Cape Town,7476.947479250762,,1,,0.0,,3140317.9412853196
227,5,Sakhir,40,Seoul,7145.738767944677,,1,,0.0,,3001210.2825367646
228,5,Sakhir,41,Buenos Aires,13260.648092667054,,1,,,,5569472.198920163
229,5,Sakhir,42,Chicago,11324.911051290608,,1,,,,4756462.641542056
230,5,Sakhir,43,Auckland,14667.215942661473,,1,,,,6160230.695917818
231,5,Sakhir,44,Riyadh,412.26685201408173,,0,479.91,1.0,20156.22,173152.07784591435
232,5,Sakhir,45,Lagos,5438.853626392187,,1,,0.0,,2284318.5230847183
233,5,Sakhir,46,Oslo,4830.928122600986,,1,,,,2028989.8114924144
234,5,Sakhir,47,Kuala Terengganu,6035.995306628775,,1,,,,2535118.0287840855
235,5,Sakhir,48,Vancouver,11616.606229253257,,1,,,,4878974.616286367
236,6,Melbourne,1,Silverstone,16947.2158340113,,1,,,,7117830.650284745
237,6,Melbourne,2,Budapest,15546.4051000299,,1,,,,6529490.142012558
238,6,Melbourne,3,Monza,16288.057544485511,,1,,,,6840984.168683915
239,6,Melbourne,4,São Paulo,13062.910868716239,,1,,,,5486422.56486082
240,6,Melbourne,5,Sakhir,12112.617739660875,,1,,,,5087299.450657567
241,6,Melbourne,7,Suzuka,8129.698770757164,,1,,,,3414473.483718009
242,6,Melbourne,8,Shanghai,8078.463009388602,,1,,,,3392954.4639432123
243,6,Melbourne,9,Kuala Lumpur,6334.527181443277,,1,,,,2660501.4162061764
244,6,Melbourne,10,Catalunya,16823.32776010383,,1,,,,7065797.65924361
245,6,Melbourne,11,Spielberg,15878.714622962298,,1,,,,6669060.141644165
246,6,Melbourne,12,Montreal,16741.0813673824,,1,,,,7031254.174300608
247,6,Melbourne,13,Hockenheim,16338.604524714101,,1,,,,6862213.900379923
248,6,Melbourne,14,Marina Bay,6057.645989098569,,1,,,,2544211.3154213987
249,6,Melbourne,15,Austin,14286.058345706642,,1,,,,6000144.505196789
250,6,Melbourne,16,Imola,16086.339359615404,,1,,,,6756262.53103847
251,6,Melbourne,17,Mexico City,13563.789310156893,,1,,,,5696791.510265895
252,6,Melbourne,18,Baku,12989.064134066295,,1,,,,5455406.936307844
253,6,Melbourne,19,Istanbul,14595.631678732674,,1,,,,6130165.305067724
254,6,Melbourne,20,Magny Cours,16756.988918244122,,1,,,,7037935.3456625305
255,6,Melbourne,21,Spa-Francorchamps,16511.714412412406,,1,,,,6934920.053213211
256,6,Melbourne,22,Sochi,13873.22278279511,,1,,,,5826753.568773947
257,6,Melbourne,23,Indianapolis,15635.300951801297,,1,,,,6566826.399756544
258,6,Melbourne,24,Jeddah,12817.101720568111,,1,,,,5383182.722638607
259,6,Melbourne,25,Zandvoort,16572.539840371588,,1,,,,6960466.732956067
260,6,Melbourne,26,Valencia,17015.166957509897,,1,,,,7146370.122154157
261,6,Melbourne,27,Le Castellet,16549.252952277326,,1,,,,6950686.239956476
262,6,Melbourne,28,Lusail,12000.626891482154,,1,,,,5040263.2944225045
263,6,Melbourne,29,Yeongam County,8294.808987105745,,1,,0.0,,3483819.774584413
264,6,Melbourne,30,Miami,15594.474521494603,,1,,,,6549679.299027733
265,6,Melbourne,31,Uttar Pradesh,10164.820498263769,,1,,,,4269224.609270783
266,6,Melbourne,32,Monte Carlo,16422.20959242063,,1,,,,6897328.028816665
267,6,Melbourne,33,Las Vegas,13136.656492295942,,1,,,,5517395.726764296
268,6,Melbourne,34,Portimão,17693.649398509548,,1,,,,7431332.74737401
269,6,Melbourne,35,Oyama,8165.554602270478,,1,,,,3429532.932953601
270,6,Melbourne,36,Nürburgring,16444.42115510345,,1,,,,6906656.885143449
271,6,Melbourne,37,Yas Marina,11674.748862317538,,1,,,,4903394.522173366
272,6,Melbourne,38,Mugello,16109.49896726098,,1,,,,6765989.566249612
273,6,Melbourne,39,Cape Town,10312.100375820532,,1,,0.0,,4331082.157844624
274,6,Melbourne,40,Seoul,8586.550195219032,,1,,0.0,,3606351.0819919934
275,6,Melbourne,41,Buenos Aires,11605.881880063685,,1,,,,4874470.389626747
276,6,Melbourne,42,Chicago,15573.919343950321,,1,,,,6541046.124459135
277,6,Melbourne,43,Auckland,2624.922518710567,,1,,,,1102467.4578584381
278,6,Melbourne,44,Riyadh,12353.700748524552,,1,,,,5188554.314380312
279,6,Melbourne,45,Lagos,14810.224919281405,,1,,0.0,,6220294.46609819
280,6,Melbourne,46,Oslo,15989.913367532281,,1,,,,6715763.614363558
281,6,Melbourne,47,Kuala Terengganu,6457.223907514361,,1,,,,2712034.0411560317
282,6,Melbourne,48,Vancouver,13213.522795421868,,1,,,,5549679.574077184
283,7,Suzuka,1,Silverstone,9507.118346459183,,1,,,,3992989.7055128575
284,7,Suzuka,2,Budapest,8932.806706497318,,1,,,,3751778.816728874
285,7,Suzuka,3,Monza,9620.308943408496,,1,,,,4040529.7562315688
286,7,Suzuka,4,São Paulo,18737.387598574023,,1,,,,7869702.79140109
287,7,Suzuka,5,Sakhir,8054.410983471301,,1,,,,3382852.6130579463
288,7,Suzuka,6,Melbourne,8129.698770757164,,1,,,,3414473.483718009
289,7,Suzuka,8,Shanghai,1477.919226875703,,1,,,,620726.0752877953
290,7,Suzuka,9,Kuala Lumpur,5061.746154047234,,1,,,,2125933.3846998382
291,7,Suzuka,10,Catalunya,10323.637748806852,,1,,,,4335927.854498878
292,7,Suzuka,11,Spielberg,9204.02316775958,,1,,,,3865689.7304590237
293,7,Suzuka,12,Montreal,10583.97390382423,,1,,,,4445269.039606176
294,7,Suzuka,13,Hockenheim,9342.526990565284,,1,,,,3923861.336037419
295,7,Suzuka,14,Marina Bay,5036.00644714359,,1,,,,2115122.707800308
296,7,Suzuka,15,Austin,10828.927606196195,,1,,,,4548149.594602401
297,7,Suzuka,16,Imola,9598.557471964567,,1,,,,4031394.1382251177
298,7,Suzuka,17,Mexico City,11598.720677236035,,1,,,,4871462.684439135
299,7,Suzuka,18,Baku,7342.613158821376,,1,,,,3083897.526704978
300,7,Suzuka,19,Istanbul,8777.847653493134,,1,,,,3686696.0144671164
301,7,Suzuka,20,Magny Cours,9806.73956386595,,1,,,,4118830.6168236984
302,7,Suzuka,21,Spa-Francorchamps,9366.268092579148,,1,,,,3933832.598883243
303,7,Suzuka,22,Sochi,7903.868117113208,,1,,,,3319624.6091875476
304,7,Suzuka,23,Indianapolis,10627.670529264316,,1,,,,4463621.622291013
305,7,Suzuka,24,Jeddah,9293.381216273612,,1,,,,3903220.1108349166
306,7,Suzuka,25,Zandvoort,9257.68313177435,,1,,,,3888226.9153452273
307,7,Suzuka,26,Valencia,10641.749486755534,,1,,,,4469534.784437325
308,7,Suzuka,27,Le Castellet,9999.563207444571,,1,,,,4199816.54712672
309,7,Suzuka,28,Lusail,8003.976616040871,,1,,,,3361670.1787371654
310,7,Suzuka,29,Yeongam County,924.3007900458139,,1,,0.0,,388206.3318192418
311,7,Suzuka,30,Miami,12224.154056420566,,1,,,,5134144.703696638
312,7,Suzuka,31,Uttar Pradesh,5556.065595320492,,1,,,,2333547.5500346064
313,7,Suzuka,32,Monte Carlo,9874.98722371709,,1,,,,4147494.633961178
314,7,Suzuka,33,Las Vegas,9183.678057092124,,1,,,,3857144.7839786927
315,7,Suzuka,34,Portimão,11230.361540653992,,1,,,,4716751.847074676
316,7,Suzuka,35,Oyama,224.83016463333547,,1,,,,94428.66914600089
317,7,Suzuka,36,Nürburgring,9331.400605618472,,1,,,,3919188.254359758
318,7,Suzuka,37,Yas Marina,7787.954779777312,,1,,,,3270941.007506471
319,7,Suzuka,38,Mugello,9645.517976145435,,1,,,,4051117.549981083
320,7,Suzuka,39,Cape Town,14430.4519751537,,1,,0.0,,6060789.829564555
321,7,Suzuka,40,Seoul,909.4544645313462,,1,,0.0,,381970.8751031654
322,7,Suzuka,41,Buenos Aires,18652.19127591043,,1,,,,7833920.335882381
323,7,Suzuka,42,Chicago,10370.3103149699,,1,,,,4355530.332287357
324,7,Suzuka,43,Auckland,8897.591807410898,,1,,,,3736988.559112577
325,7,Suzuka,44,Riyadh,8459.495893797752,,1,,,,3552988.2753950558
326,7,Suzuka,45,Lagos,13291.1158425121,,1,,0.0,,5582268.653855082
327,7,Suzuka,46,Oslo,8373.031890148719,,1,,,,3516673.393862462
328,7,Suzuka,47,Kuala Terengganu,4744.70150831882,,1,,,,1992774.6334939043
329,7,Suzuka,48,Vancouver,7817.900652786336,,1,,,,3283518.274170261
330,8,Shanghai,1,Silverstone,9175.141317424175,,1,,,,3853559.3533181534
331,8,Shanghai,2,Budapest,8302.548279831715,,1,,,,3487070.27752932
332,8,Shanghai,3,Monza,9057.99073231066,,1,,,,3804356.1075704773
333,8,Shanghai,4,São Paulo,18553.906605778575,,1,,,,7792640.774427002
334,8,Shanghai,5,Sakhir,6804.787455387189,,1,,0.0,,2858010.7312626196
335,8,Shanghai,6,Melbourne,8078.463009388602,,1,,,,3392954.4639432123
336,8,Shanghai,7,Suzuka,1477.919226875703,,1,,,,620726.0752877953
337,8,Shanghai,9,Kuala Lumpur,3777.335634926772,,1,,,,1586480.966669244
338,8,Shanghai,10,Catalunya,9779.945564735917,,1,,,,4107577.1371890856
339,8,Shanghai,11,Spielberg,8611.24409972525,,1,,,,3616722.521884605
340,8,Shanghai,12,Montreal,11342.339137909024,,1,,,,4763782.43792179
341,8,Shanghai,13,Hockenheim,8854.029388586543,,1,,,,3718692.3432063484
342,8,Shanghai,14,Marina Bay,3806.7667173315604,,1,,,,1598842.0212792554
343,8,Shanghai,15,Austin,12043.141679941053,,1,,,,5058119.505575242
344,8,Shanghai,16,Imola,8986.33798387092,,1,,,,3774261.9532257863
345,8,Shanghai,17,Mexico City,12920.891831239174,,1,,,,5426774.569120454
346,8,Shanghai,18,Baku,6336.85083871494,,1,,0.0,,2661477.352260275
347,8,Shanghai,19,Istanbul,7929.247332381876,,1,,0.0,,3330283.879600388
348,8,Shanghai,20,Magny Cours,9338.209769495308,,1,,,,3922048.1031880295
349,8,Shanghai,21,Spa-Francorchamps,8926.123918561025,,1,,,,3748972.0457956307
350,8,Shanghai,22,Sochi,7021.94454309097,,1,,,,2949216.7080982076
351,8,Shanghai,23,Indianapolis,11613.75192145396,,1,,,,4877775.807010663
352,8,Shanghai,24,Jeddah,8062.039106378842,,1,,0.0,,3386056.424679114
353,8,Shanghai,25,Zandvoort,8867.643456932945,,1,,,,3724410.251911837
354,8,Shanghai,26,Valencia,10100.080767848425,,1,,,,4242033.922496338
355,8,Shanghai,27,Le Castellet,9438.203682421687,,1,,,,3964045.5466171084
356,8,Shanghai,28,Lusail,6741.480108044579,,1,,0.0,,2831421.6453787233
357,8,Shanghai,29,Yeongam County,613.9859438060803,,1,,0.0,,257874.0963985537
358,8,Shanghai,30,Miami,13248.545775544215,,1,,,,5564389.22572857
359,8,Shanghai,31,Uttar Pradesh,4199.146223915901,,0,5903.47,1.0,247945.74,1763641.4140446784
360,8,Shanghai,32,Monte Carlo,9301.961621566325,,1,,,,3906823.8810578566
361,8,Shanghai,33,Las Vegas,10485.9025731007,,1,,,,4404079.080702295
362,8,Shanghai,34,Portimão,10780.906500804382,,1,,,,4527980.7303378405
363,8,Shanghai,35,Oyama,1702.0503658207178,,1,,,,714861.1536447015
364,8,Shanghai,36,Nürburgring,8878.64533545325,,1,,,,3729031.0408903644
365,8,Shanghai,37,Yas Marina,6494.0595701718075,,1,,0.0,,2727505.0194721594
366,8,Shanghai,38,Mugello,9031.05157799676,,1,,,,3793041.6627586395
367,8,Shanghai,39,Cape Town,12961.356563305675,,1,,0.0,,5443769.756588384
368,8,Shanghai,40,Seoul,870.3749509414704,,1,,0.0,,365557.4793954175
369,8,Shanghai,41,Buenos Aires,19650.158467859197,,1,,,,8253066.556500863
370,8,Shanghai,42,Chicago,11354.32408581091,,1,,,,4768816.116040582
371,8,Shanghai,43,Auckland,9406.344841568629,,1,,,,3950664.8334588236
372,8,Shanghai,44,Riyadh,7216.481681370296,,1,,0.0,,3030922.306175525
373,8,Shanghai,45,Lagos,12198.773846766126,,1,,0.0,,5123485.015641772
374,8,Shanghai,46,Oslo,8064.2822497337565,,1,,,,3386998.544888178
375,8,Shanghai,47,Kuala Terengganu,3452.4063067518973,,1,,,,1450010.6488357969
376,8,Shanghai,48,Vancouver,9029.319615845608,,1,,,,3792314.238655155
377,9,Kuala Lumpur,1,Silverstone,10629.960082805392,,1,,,,4464583.234778264
378,9,Kuala Lumpur,2,Budapest,9217.935459397862,,1,,,,3871532.892947102
379,9,Kuala Lumpur,3,Monza,9979.093458192723,,1,,,,4191219.252440944
380,9,Kuala Lumpur,4,São Paulo,15901.039785490371,,1,,,,6678436.709905956
381,9,Kuala Lumpur,5,Sakhir,6040.7507473382175,,1,,,,2537115.3138820515
382,9,Kuala Lumpur,6,Melbourne,6334.527181443277,,1,,,,2660501.4162061764
383,9,Kuala Lumpur,7,Suzuka,5061.746154047234,,1,,,,2125933.3846998382
384,9,Kuala Lumpur,8,Shanghai,3777.335634926772,,1,,,,1586480.966669244
385,9,Kuala Lumpur,10,Catalunya,10588.662919140887,,1,,,,4447238.426039172
386,9,Kuala Lumpur,11,Spielberg,9553.747752736355,,1,,,,4012574.0561492695
387,9,Kuala Lumpur,12,Montreal,14628.328442494645,,1,,,,6143897.945847752
388,9,Kuala Lumpur,13,Hockenheim,10004.344833955369,,1,,,,4201824.830261255
389,9,Kuala Lumpur,14,Marina Bay,287.23371586751284,,1,,,,120638.1606643554
390,9,Kuala Lumpur,15,Austin,15817.945341183511,,1,,,,6643537.043297076
391,9,Kuala Lumpur,16,Imola,9794.75370981702,,1,,,,4113796.5581231485
392,9,Kuala Lumpur,17,Mexico City,16660.221754792743,,1,,,,6997293.137012952
393,9,Kuala Lumpur,18,Baku,6665.09956580657,,1,,,,2799341.8176387595
394,9,Kuala Lumpur,19,Istanbul,8328.489719539855,,1,,,,3497965.682206739
395,9,Kuala Lumpur,20,Magny Cours,10432.698046470236,,1,,,,4381733.179517499
396,9,Kuala Lumpur,21,Spa-Francorchamps,10178.268348328174,,1,,,,4274872.7062978335
397,9,Kuala Lumpur,22,Sochi,7550.130809506054,,1,,,,3171054.939992543
398,9,Kuala Lumpur,23,Indianapolis,15213.619499670824,,1,,,,6389720.189861746
399,9,Kuala Lumpur,24,Jeddah,7072.559973428446,,1,,,,2970475.1888399473
400,9,Kuala Lumpur,25,Zandvoort,10251.113929425397,,1,,,,4305467.850358668
401,9,Kuala Lumpur,26,Valencia,10842.318710020534,,1,,,,4553773.858208625
402,9,Kuala Lumpur,27,Le Castellet,10277.587346959228,,1,,,,4316586.685722875
403,9,Kuala Lumpur,28,Lusail,5932.981971930225,,1,,,,2491852.428210695
404,9,Kuala Lumpur,29,Yeongam County,4375.093189463776,,1,,0.0,,1837539.1395747857
405,9,Kuala Lumpur,30,Miami,16814.60667197945,,1,,,,7062134.802231369
406,9,Kuala Lumpur,31,Uttar Pradesh,3830.4279981658888,,1,,,,1608779.759229673
407,9,Kuala Lumpur,32,Monte Carlo,10141.602812160674,,1,,,,4259473.181107484
408,9,Kuala Lumpur,33,Las Vegas,14240.283611972116,,1,,,,5980919.117028289
409,9,Kuala Lumpur,34,Portimão,11601.793906289651,,1,,,,4872753.440641654
410,9,Kuala Lumpur,35,Oyama,5271.925636133486,,1,,,,2214208.767176064
411,9,Kuala Lumpur,36,Nürburgring,10110.577791570266,,1,,,,4246442.672459511
412,9,Kuala Lumpur,37,Yas Marina,5596.080262710185,,1,,,,2350353.7103382777
413,9,Kuala Lumpur,38,Mugello,9823.609196273712,,1,,,,4125915.8624349595
414,9,Kuala Lumpur,39,Cape Town,9563.709642467866,,1,,0.0,,4016758.0498365033
